30.0041666666667,-26.0041666666667,1625,18864,NA
30.0125,-26.0041666666667,1615,18864,NA
30.0208333333333,-26.0041666666667,1582,18864,NA
30.0291666666667,-26.0041666666667,1558,18864,NA
30.0375,-26.0041666666667,1549,18864,NA
30.0458333333333,-26.0041666666667,1567,18864,NA
30.0541666666667,-26.0041666666667,1552,18864,NA
30.0625,-26.0041666666667,1569,18864,NA
30.0708333333333,-26.0041666666667,1561,18864,NA
30.0791666666667,-26.0041666666667,1548,18864,NA
30.0875,-26.0041666666667,1570,18864,NA
30.0958333333333,-26.0041666666667,1575,18864,NA
30.1041666666667,-26.0041666666667,1595,18864,NA
30.1125,-26.0041666666667,1643,18864,NA
30.1208333333333,-26.0041666666667,1687,18864,NA
30.1291666666667,-26.0041666666667,1723,18864,NA
30.1375,-26.0041666666667,1737,18864,NA
30.1458333333333,-26.0041666666667,1763,18864,NA
30.1541666666667,-26.0041666666667,1781,18864,NA
30.1625,-26.0041666666667,1777,18864,NA
30.1708333333333,-26.0041666666667,1747,18864,NA
30.1791666666667,-26.0041666666667,1729,18864,NA
30.1875,-26.0041666666667,1717,18864,NA
30.1958333333333,-26.0041666666667,1731,18864,NA
30.2041666666667,-26.0041666666667,1759,18864,NA
30.2125,-26.0041666666667,1732,18864,NA
30.2208333333333,-26.0041666666667,1692,18864,NA
30.2291666666667,-26.0041666666667,1683,18864,NA
30.2375,-26.0041666666667,1722,18864,NA
30.2458333333333,-26.0041666666667,1745,18864,NA
30.2541666666667,-26.0041666666667,1767,18864,NA
30.2625,-26.0041666666667,1734,18864,NA
30.2708333333333,-26.0041666666667,1701,18864,NA
30.2791666666667,-26.0041666666667,1676,18864,NA
30.2875,-26.0041666666667,1654,18864,NA
30.2958333333333,-26.0041666666667,1634,18864,NA
30.3041666666667,-26.0041666666667,1599,18864,NA
30.3125,-26.0041666666667,1552,18864,NA
30.3208333333333,-26.0041666666667,1596,18864,NA
30.3291666666667,-26.0041666666667,1657,18864,NA
30.3375,-26.0041666666667,1680,18864,NA
30.3458333333333,-26.0041666666667,1683,18864,NA
30.3541666666667,-26.0041666666667,1704,18864,NA
30.3625,-26.0041666666667,1678,18864,NA
30.3708333333333,-26.0041666666667,1563,18864,NA
30.3791666666667,-26.0041666666667,1602,18864,NA
30.3875,-26.0041666666667,1505,18864,NA
30.3958333333333,-26.0041666666667,1590,18864,NA
30.4041666666667,-26.0041666666667,1567,18864,NA
30.4125,-26.0041666666667,1470,18864,NA
30.4208333333333,-26.0041666666667,1393,18864,NA
30.4291666666667,-26.0041666666667,1373,18864,NA
30.4375,-26.0041666666667,1298,18864,NA
